,FrL,FrR,OcR,target
53354,0.2739375,0.088625,0.0144375,1
53355,0.25825,0.073,-0.012750000000000001,1
53356,0.247625,0.0974375,-0.034125,1
53357,0.24606250000000002,0.10575,-0.00725,1
53358,0.25225000000000003,0.143875,-0.0064375000000000005,1
53359,0.2496875,0.1628125,0.015,1
53360,0.2333125,0.12587500000000001,0.0274375,1
53361,0.2201875,0.08762500000000001,0.0371875,1
53362,0.19137500000000002,0.02525,0.0565625,1
53363,0.17250000000000001,-0.016125,0.062375,1
53364,0.1628125,-0.035500000000000004,0.050125,1
53365,0.129375,0.0018125,0.036375,1
53366,0.1249375,0.067,0.0325625,1
53367,0.10262500000000001,0.0670625,0.0139375,1
53368,0.068625,0.020125,0.0061875,1
53369,0.010375,0.0135625,0.0368125,1
53370,-0.0021875,-0.0235,0.044,1
53371,0.0281875,-0.0014375,0.0815625,1
53372,0.0440625,0.0671875,0.098875,1
53373,0.023,0.03075,0.052625,1
53374,0.021,0.0565625,0.063875,1
53375,0.062125,0.079625,0.1133125,1
53376,0.0688125,0.039,0.13125,1
53377,0.0335625,0.0420625,0.115625,1
53378,-0.006625,0.012937500000000001,0.1006875,1
53379,0.0011250000000000001,0.0156875,0.1054375,1
53380,0.010750000000000001,0.0405625,0.0731875,1
53381,0.0360625,0.050812500000000003,0.053625,1
53382,0.06318750000000001,0.0581875,0.0443125,1
53383,0.0685,0.03975,0.03825,1
53384,0.050937500000000004,-0.019875,0.010125,1
53385,0.063375,-0.015375,0.0130625,1
53386,0.085625,-0.0009375,0.0664375,1
53387,0.09431250000000001,-0.0043125,0.064,1
53388,0.06675,-0.003375,0.0581875,1
53389,0.0071875,-0.1126875,0.017125,1
53390,-0.018000000000000002,-0.1866875,0.0223125,1
53391,0.01625,-0.1738125,0.0460625,1
53392,0.07112500000000001,-0.0825625,0.12375,1
53393,0.073,-0.01,0.165875,1
53394,0.0494375,-0.0188125,0.1681875,1
53395,0.0489375,-0.0165625,0.20800000000000002,1
53396,0.025375,-0.0009375,0.22037500000000002,1
53397,-0.001,-0.051062500000000004,0.19525,1
53398,-0.0189375,-0.062375,0.164875,1
53399,-0.0150625,-0.051125000000000004,0.130625,1
53400,-0.027875,-0.05825,0.0883125,1
53401,-0.018875,-0.0269375,0.0976875,1
53402,-0.0188125,-0.04475,0.10337500000000001,1
53403,-0.03025,-0.0708125,0.13543750000000002,1
53404,-0.021375,-0.084875,0.1685,1
53405,-0.029625000000000002,-0.15687500000000001,0.168875,1
53406,-0.0220625,-0.1225625,0.193625,1
53407,-0.024125,-0.03025,0.171875,1
53408,-0.0078125,0.0648125,0.1785625,1
53409,-0.030125,0.09381250000000001,0.15662500000000001,1
53410,-0.0229375,0.07775,0.15575,1
53411,-0.01725,0.0580625,0.138,1
53412,-0.003625,0.0906875,0.11,1
53413,-0.0025,0.054875,0.061875,1
53414,-0.0045625,0.0394375,0.0140625,1
53415,-0.0106875,-0.0104375,0.0120625,1
53416,0.0016875,-0.046625,0.035562500000000004,1
53417,-0.0056875,-0.04925,0.0444375,1
53418,-0.038,-0.051750000000000004,0.046875,1
53419,-0.100875,-0.0895,0.059562500000000004,1
53420,-0.163125,-0.1445625,0.0605,1
53421,-0.1845,-0.2,0.074875,1
53422,-0.181375,-0.227,0.0763125,1
53423,-0.178125,-0.2599375,0.0545625,1
53424,-0.139375,-0.2561875,-0.050375,1
53425,-0.08762500000000001,-0.15662500000000001,-0.1478125,1
53426,-0.005625,-0.05675,-0.1234375,1
53427,0.076875,-0.0135625,-0.078125,1
53428,0.08825,0.051375000000000004,-0.01125,1
53429,0.0829375,0.06475,0.0380625,1
53430,0.08625000000000001,0.111875,0.085875,1
53431,0.12562500000000001,0.1918125,0.130625,1
53432,0.1478125,0.2288125,0.16618750000000002,1
53433,0.185,0.25275000000000003,0.1785625,1
53434,0.1724375,0.2099375,0.1703125,1
53435,0.1203125,0.134,0.14981250000000002,1
53436,0.096875,0.0831875,0.1445625,1
53437,0.0904375,0.025812500000000002,0.1538125,1
53438,0.095875,0.018625,0.1709375,1
53439,0.1148125,-0.016375,0.142875,1
53440,0.12275,-0.0603125,0.1350625,1
53441,0.0899375,-0.10575,0.097125,1
53442,0.06356250000000001,-0.172875,0.059625000000000004,1
53443,0.0271875,-0.21281250000000002,0.0395625,1
53444,-0.0115,-0.230625,0.0481875,1
53445,-0.06775,-0.2685625,0.0554375,1
53446,-0.042625,-0.2069375,0.0915,1
53447,-0.0086875,-0.18625,0.1031875,1
53448,-0.0020625,-0.19137500000000002,0.10350000000000001,1
53449,0.0068125,-0.1586875,0.10425,1
53450,-0.010625,-0.15987500000000002,0.0611875,1
53451,-0.041,-0.1905625,0.0231875,1
53452,-0.0410625,-0.1774375,0.0269375,1
53453,-0.021625000000000002,-0.170625,0.04725,1
53454,-0.0009375,-0.1381875,0.0325625,1
53455,0.007,-0.1549375,-0.0029375,1
53456,0.0131875,-0.16768750000000002,0.000625,1
53457,0.02075,-0.15887500000000002,0.0349375,1
53458,-0.0015,-0.1681875,0.0308125,1
53459,-0.016,-0.16175,0.0374375,1
53460,0.008812500000000001,-0.09575,0.06775,1
53461,0.03675,-0.0483125,0.09506250000000001,1
53462,0.05275,-0.0024375,0.12225,1
53463,0.0540625,0.008,0.1061875,1
53464,0.0544375,-0.0161875,0.07,1
53465,0.052375,-0.002125,0.059062500000000004,1
53466,0.041125,-0.0566875,0.0450625,1
53467,0.0403125,-0.09493750000000001,0.0310625,1
53468,0.0029375,-0.1279375,0.0253125,1
53469,-0.0324375,-0.1335625,0.0155,1
53470,-0.011,-0.0855,0.0011250000000000001,1
53471,0.032625,-0.06,-0.05725,1
53472,0.0706875,-0.0365625,-0.073,1
53473,0.11056250000000001,0.051625000000000004,-0.0305,1
53474,0.1263125,0.0914375,-0.0063125,1
53475,0.128625,0.1245625,0.0198125,1
53476,0.115625,0.11862500000000001,-0.0174375,1
53477,0.0701875,0.062125,-0.0704375,1
53478,0.0241875,0.0208125,-0.1185625,1
53479,-0.0125625,-0.023875,-0.1268125,1
53480,-0.0036875000000000002,-0.0464375,-0.0869375,1
53481,0.02875,-0.0175,-0.06368750000000001,1
53482,0.0425,0.0043125,-0.043250000000000004,1
53483,0.051937500000000004,0.057875,-0.0185,1
53484,0.035750000000000004,0.065375,-0.0405625,1
53485,0.0145,-0.013000000000000001,-0.058125,1
53486,0.0045000000000000005,-0.0819375,-0.0544375,1
53487,0.0185625,-0.13368750000000001,-0.0565625,1
53488,0.037125,-0.13175,-0.0389375,1
53489,0.062375,-0.09125,-0.074125,1
53490,0.0476875,-0.0445625,-0.0984375,1
53491,0.0656875,0.021875000000000002,-0.035687500000000004,1
53492,0.0730625,0.051437500000000004,0.008937500000000001,1
53493,0.043000000000000003,0.0123125,0.036625,1
53494,0.01225,-0.0150625,0.0425625,1
53495,0.0339375,-0.025875000000000002,0.0835,1
53496,0.0240625,-0.0651875,0.09675,1
53497,0.07125000000000001,-0.0140625,0.085375,1
53498,0.150375,0.059375000000000004,0.1218125,1
53499,0.17775,0.1073125,0.1365,1
53500,0.1198125,0.0685625,0.091125,1
53501,0.0615,-0.0488125,0.0504375,1
53502,0.0696875,-0.051312500000000004,0.0896875,1
53503,0.09025,-0.030625,0.1146875,1
53504,0.124,-0.0024375,0.13975,1
53505,0.1436875,0.046,0.1650625,1
53506,0.13275,0.0765,0.1884375,1
53507,0.0804375,0.0260625,0.20525000000000002,1
53508,0.0470625,-0.009875,0.16618750000000002,1
53509,0.042625,-0.0225625,0.1208125,1
53510,0.078375,0.0093125,0.0888125,1
53511,0.079125,0.008375,0.0365625,1
53512,0.0915,0.027625,0.0360625,1
53513,0.122625,0.0604375,0.034625,1
53514,0.108125,0.0683125,0.011,1
53515,0.063875,0.059625000000000004,-0.028,1
53516,0.006,0.0323125,-0.06318750000000001,1
53517,-0.029937500000000002,-0.0534375,-0.0656875,1
53518,-0.0181875,-0.05675,-0.0374375,1
53519,0.0073750000000000005,-0.0225625,0.019875,1
53520,0.0040625,-0.0234375,0.0445,1
53521,0.00625,-0.0026875000000000002,0.073375,1
53522,0.000875,0.014875000000000001,0.16543750000000002,1
53523,-0.0235625,0.0171875,0.2181875,1
53524,-0.023125,0.0245,0.19975,1
53525,-0.0771875,-0.0668125,0.130375,1
53526,-0.0845625,-0.1215625,0.07075000000000001,1
53527,-0.089375,-0.1024375,0.0621875,1
53528,-0.0834375,-0.0868125,0.059250000000000004,1
53529,-0.0728125,-0.0323125,0.088125,1
53530,-0.0525,-0.038375,0.11,1
53531,-0.0656875,-0.0695,0.10993750000000001,1
53532,-0.0479375,-0.0379375,0.1365,1
53533,-0.077,-0.06331250000000001,0.1195625,1
53534,-0.11118750000000001,-0.10968750000000001,0.0878125,1
53535,-0.163875,-0.1540625,0.0675625,1
53536,-0.1746875,-0.1795,0.063375,1
53537,-0.1536875,-0.1791875,0.0749375,1
53538,-0.1394375,-0.1970625,0.0705625,1
53539,-0.1325625,-0.2163125,0.0563125,1
53540,-0.1298125,-0.2050625,0.015125,1
53541,-0.10025,-0.1728125,-0.006,1
53542,-0.065,-0.1270625,-0.004375,1
53543,-0.042125,-0.08650000000000001,0.0121875,1
53544,-0.0031875000000000002,-0.10400000000000001,0.0170625,1
53545,0.00275,-0.116125,0.023125,1
53546,-0.0035,-0.1509375,0.049125,1
53547,-0.02375,-0.1580625,0.05725,1
53548,-0.0029375,-0.15031250000000002,0.0809375,1
53549,0.0463125,-0.1300625,0.1258125,1
53550,0.129,-0.0906875,0.1376875,1
53551,0.19768750000000002,-0.04875,0.1609375,1
53552,0.23275,-0.046875,0.105125,1
53553,0.256375,-0.0053125,0.0841875,1
53554,0.257375,0.0151875,0.07100000000000001,1
53555,0.27,0.0576875,0.0904375,1
53556,0.24506250000000002,0.0914375,0.080375,1
53557,0.19325,0.08700000000000001,0.0565625,1
53558,0.144875,0.0584375,0.058125,1
53559,0.1026875,-0.00075,0.088375,1
53560,0.05075,-0.0689375,0.09425,1
53561,0.0316875,-0.0934375,0.0816875,1
53562,0.00025,-0.1574375,0.0345625,1
53563,-0.003,-0.1638125,0.008812500000000001,1
53564,0.006125,-0.0955,-0.008375,1
53565,0.017875000000000002,-0.057875,-0.0083125,1
53566,0.0061875,-0.0161875,-0.0038125,1
53567,-0.025375,-0.0331875,-0.031,1
53568,-0.036875,-0.0885,-0.0671875,1
53569,-0.046875,-0.094875,-0.092875,1
53570,-0.0553125,-0.1335625,-0.0825625,1
53571,-0.04475,-0.152,-0.057,1
53572,-0.0195,-0.077625,-0.037375,1
53573,0.020875,-0.0538125,-0.01925,1
53574,0.10525,0.0349375,0.0288125,1
53575,0.17825,0.0876875,0.038875,1
53576,0.2009375,0.08175,0.0411875,1
53577,0.1836875,0.092125,0.0169375,1
53578,0.1658125,0.080625,-0.0140625,1
53579,0.1366875,0.072125,-0.0396875,1
53580,0.11018750000000001,0.0475,-0.0655,1
53581,0.113375,0.0118125,-0.0309375,1
53582,0.145125,0.0024375,0.0245,1
53583,0.1753125,0.02325,0.0860625,1
53584,0.1931875,0.0534375,0.1179375,1
53585,0.1935625,0.09418750000000001,0.0921875,1
53586,0.1839375,0.0881875,0.0529375,1
53587,0.17775,0.07856250000000001,0.03725,1
53588,0.1606875,0.051250000000000004,0.0349375,1
53589,0.11181250000000001,-0.040125,0.02875,1
53590,0.0614375,-0.0963125,-0.0016875,1
53591,-0.0059375,-0.1848125,-0.012125,1
53592,-0.051000000000000004,-0.2484375,-0.027625,1
53593,-0.03225,-0.21675,0.000625,1
53594,0.002125,-0.2084375,0.0235625,1
53595,0.002,-0.22475,0.0283125,1
53596,0.0086875,-0.228,0.0153125,1
53597,-0.00875,-0.2356875,-0.010812500000000001,1
53598,0.00075,-0.1888125,-0.0035,1
53599,-0.00075,-0.1535625,-0.0196875,1
53600,0.013375,-0.1765625,-0.0281875,1
53601,0.0189375,-0.168,-0.0385625,1
53602,0.01175,-0.162,-0.045875,1
53603,0.0278125,-0.11987500000000001,-0.0220625,1
53604,0.0533125,-0.0559375,-0.007625,1
53605,0.059562500000000004,-0.045,-0.025875000000000002,1
53606,0.0449375,-0.055625,-0.053,1
53607,0.045375,-0.040625,-0.0568125,1
53608,0.051812500000000004,-0.0575,-0.0545,1
53609,0.068,-0.018625,-0.021375,1
53610,0.0649375,-0.0313125,-0.0203125,1
53611,0.0603125,-0.0419375,-0.0315625,1
53612,0.0584375,-0.056375,-0.057,1
53613,0.0624375,-0.0874375,-0.0565625,1
53614,0.0754375,-0.06256250000000001,-0.039625,1
53615,0.1050625,-0.0045000000000000005,-0.018875,1
53616,0.1029375,0.005125,-0.0285625,1
53617,0.099625,0.043625000000000004,-0.0301875,1
53618,0.075,0.04,-0.0181875,1
53619,0.03775,0.0261875,-0.043937500000000004,1
53620,-0.0054375000000000005,0.0134375,-0.0635,1
53621,-0.032625,-0.0345625,-0.09525,1
53622,-0.0226875,-0.0391875,-0.0863125,1
53623,-0.00625,-0.0190625,-0.067375,1
53624,0.0303125,0.020125,-0.0375625,1
53625,0.0643125,0.1065,-0.005,1
53626,0.0760625,0.11118750000000001,0.007875,1
53627,0.0976875,0.1333125,0.0329375,1
53628,0.0985625,0.1260625,0.0341875,1
53629,0.0646875,0.0465625,0.0150625,1
53630,0.0395625,-0.021687500000000002,-0.0106875,1
53631,0.0014375,-0.073375,-0.0555625,1
53632,-0.0153125,-0.1025625,-0.060625,1
53633,0.011375,-0.0528125,-0.028375,1
53634,0.02,-0.061,0.008,1
53635,0.025937500000000002,-0.082875,0.029437500000000002,1
53636,0.015375,-0.07893750000000001,0.0319375,1
53637,-0.0010625,-0.122125,0.0133125,1
53638,-0.0096875,-0.1218125,0.0014375,1
53639,0.009000000000000001,-0.13568750000000002,-0.0085,1
53640,0.014750000000000001,-0.16693750000000002,-0.02525,1
53641,0.0131875,-0.14075000000000001,-0.0370625,1
53642,0.0133125,-0.1310625,-0.043687500000000004,1
53643,0.0303125,-0.109,-0.0275625,1
53644,0.0541875,-0.07375,-0.0278125,1
53645,0.0620625,-0.1313125,-0.0428125,1
53646,0.0696875,-0.1765625,-0.0501875,1
53647,0.051562500000000004,-0.2199375,-0.047,1
53648,0.0535,-0.2456875,-0.0391875,1
53649,0.067375,-0.218,-0.017812500000000002,1
53650,0.046125,-0.226,-0.048,1
53651,0.069875,-0.19993750000000002,-0.0858125,1
53652,0.09456250000000001,-0.1443125,-0.07981250000000001,1
53653,0.1083125,-0.11787500000000001,-0.06725,1
53654,0.1206875,-0.0571875,-0.0189375,1
53655,0.13225,-0.0008125000000000001,0.030125,1
53656,0.134125,0.0055625,0.0540625,1
53657,0.14525,0.0313125,0.0883125,1
53658,0.13293750000000001,0.032625,0.1024375,1
53659,0.1066875,0.02775,0.1234375,1
53660,0.1066875,0.068125,0.1544375,1
53661,0.1226875,0.1179375,0.18125,1
53662,0.14075000000000001,0.15762500000000002,0.16175,1
53663,0.12375,0.164875,0.14175000000000001,1
53664,0.1228125,0.148,0.14225000000000002,1
53665,0.1285625,0.1318125,0.1270625,1
53666,0.0871875,0.097375,0.095,1
53667,0.0448125,0.077875,0.0451875,1
53668,0.010812500000000001,0.06675,0.04,1
53669,0.0105,0.11006250000000001,0.0760625,1
53670,0.0080625,0.11193750000000001,0.092625,1
53671,0.0035625,0.0876875,0.093125,1
53672,-0.03175,0.026125,0.0739375,1
53673,-0.051812500000000004,0.0333125,0.0765,1
53674,-0.10200000000000001,-0.0210625,0.0825625,1
53675,-0.15275,-0.06625,0.08075,1
53676,-0.1885625,-0.12775,0.0344375,1
53677,-0.2210625,-0.15987500000000002,0.0051875,1
53678,-0.209,-0.15725,-0.0111875,1
53679,-0.21231250000000002,-0.1630625,-0.0119375,1
53680,-0.1855,-0.1250625,-0.0011875,1
53681,-0.14825,-0.10162500000000001,0.012125,1
53682,-0.1190625,-0.1305625,0.0274375,1
53683,-0.089625,-0.14475,0.057625,1
53684,-0.0981875,-0.1530625,0.0748125,1
53685,-0.1585,-0.22287500000000002,0.0664375,1
53686,-0.1711875,-0.231125,0.07,1
53687,-0.12925,-0.21406250000000002,0.0605625,1
53688,-0.12712500000000002,-0.22112500000000002,0.040375,1
53689,-0.1283125,-0.204375,0.0520625,1
53690,-0.08662500000000001,-0.1924375,0.080375,1
53691,-0.059750000000000004,-0.217375,0.0893125,1
53692,-0.0260625,-0.1744375,0.1215,1
53693,-0.0096875,-0.1408125,0.12975,1
53694,0.015875,-0.075,0.1531875,1
53695,0.0376875,-0.0730625,0.1535625,1
53696,0.059875000000000005,-0.116125,0.155625,1
53697,0.11193750000000001,-0.0649375,0.17200000000000001,1
53698,0.136,-0.0491875,0.17375000000000002,1
53699,0.12925,-0.0524375,0.1840625,1
53700,0.13675,-0.0325625,0.1708125,1
53701,0.1174375,-0.0583125,0.1511875,1
53702,0.095875,-0.064875,0.116,1
53703,0.08875,-0.0761875,0.0960625,1
53704,0.091375,-0.0905625,0.07975,1
53705,0.04975,-0.1153125,0.062,1
53706,0.0026875000000000002,-0.1933125,0.028375,1
53707,-0.0329375,-0.2104375,0.0005625000000000001,1
53708,-0.0776875,-0.2141875,-0.04475,1
53709,-0.114625,-0.2713125,-0.0415625,1
53710,-0.11475,-0.28625,-0.029812500000000002,1
53711,-0.10362500000000001,-0.28800000000000003,-0.021,1
53712,-0.08975,-0.277125,-0.04725,1
53713,-0.079,-0.2504375,-0.075,1
53714,-0.074625,-0.2409375,-0.076125,1
53715,-0.0520625,-0.2163125,-0.0348125,1
53716,-0.037625,-0.1715625,0.005625,1
53717,-0.045125,-0.1613125,0.042875,1
53718,-0.0581875,-0.14400000000000002,0.045,1
53719,-0.078875,-0.128625,0.0323125,1
53720,-0.07893750000000001,-0.120375,0.0074375000000000005,1
53721,-0.0316875,-0.045,0.0214375,1
53722,0.037125,0.0184375,0.056,1
53723,0.114875,0.0926875,0.114625,1
53724,0.1355,0.08712500000000001,0.135625,1
53725,0.1425625,0.054375,0.10525,1
53726,0.12475,0.0338125,0.034375,1
53727,0.109,0.043500000000000004,-0.0035625,1
53728,0.084625,0.0474375,-0.01225,1
53729,0.0378125,0.059187500000000004,0.038875,1
53730,0.001875,0.0035,0.078375,1
53731,-0.0186875,-0.0143125,0.1055625,1
53732,0.0245,0.037,0.10943750000000001,1
53733,0.030375,0.0916875,0.1249375,1
53734,0.0175625,0.1179375,0.148625,1
53735,-0.028375,0.04475,0.14881250000000001,1
53736,-0.0580625,-0.00575,0.1613125,1
53737,-0.0705625,-0.0208125,0.134875,1
53738,-0.072625,-0.07825,0.0865625,1
53739,-0.1033125,-0.124,0.051687500000000004,1
53740,-0.0833125,-0.0934375,0.08075,1
53741,-0.1086875,-0.164,0.0621875,1
53742,-0.0996875,-0.1311875,0.0505625,1
53743,-0.045375,-0.07993750000000001,0.079875,1
53744,-0.00875,-0.055625,0.108,1
53745,0.031875,-0.0406875,0.107875,1
53746,0.0419375,-0.0716875,0.090875,1
53747,0.014875000000000001,-0.13825,0.066125,1
53748,-0.006125,-0.1533125,0.080625,1
53749,-0.022,-0.193625,0.075625,1
53750,-0.0285625,-0.2224375,0.046875,1
53751,-0.029312500000000002,-0.22337500000000002,0.03925,1
53752,-0.06381250000000001,-0.2829375,0.0029375,1
53753,-0.0555,-0.2331875,-0.0079375,1
53754,-0.0286875,-0.21825,0.0284375,1
53755,0.019375,-0.174125,0.076875,1
53756,0.0383125,-0.1585625,0.0461875,1
53757,0.0669375,-0.1978125,0.0225625,1
53758,0.0858125,-0.192125,0.0285625,1
53759,0.0915625,-0.2048125,0.0200625,1
53760,0.09568750000000001,-0.1926875,0.029500000000000002,1
53761,0.108375,-0.1596875,0.0700625,1
53762,0.117,-0.1478125,0.07825,1
53763,0.16568750000000002,-0.0976875,0.10212500000000001,1
53764,0.1545,-0.061375,0.0986875,1
53765,0.130125,-0.07975,0.079,1
53766,0.116,-0.0825625,0.059875000000000005,1
53767,0.0886875,-0.07,0.0665625,1
53768,0.0655,-0.07037500000000001,0.0669375,1
53769,0.0566875,-0.07037500000000001,0.0524375,1
53770,0.0673125,-0.058937500000000004,0.0684375,1
53771,0.0933125,-0.013625,0.110125,1
53772,0.08725000000000001,-0.018125,0.1186875,1
53773,0.038875,-0.06025,0.09075,1
53774,0.0226875,-0.0753125,0.080625,1
53775,0.0244375,-0.0705625,0.066375,1
53776,0.039125,-0.0546875,0.0921875,1
53777,0.0505625,-0.0678125,0.08875,1
53778,0.04825,-0.1365625,0.0740625,1
53779,0.0398125,-0.1541875,0.082875,1
53780,0.008,-0.149125,0.063625,1
53781,-0.029375000000000002,-0.1555625,0.049125,1
53782,-0.06075,-0.13625,0.0285625,1
53783,-0.085875,-0.14200000000000002,0.0220625,1
53784,-0.113875,-0.2331875,-0.0209375,1
53785,-0.1045,-0.1885625,-0.015,1
53786,-0.108375,-0.18381250000000002,-0.0274375,1
53787,-0.07875,-0.1325625,-0.0279375,1
53788,-0.03225,-0.0426875,0.0068125,1
53789,-0.0168125,-0.055875,0.0175,1
53790,-0.007,-0.0750625,0.0078125,1
53791,-0.029375000000000002,-0.07150000000000001,-0.0126875,1
53792,-0.04225,-0.058750000000000004,-0.021812500000000002,1
53793,-0.0245625,0.0144375,-0.0305625,1
53794,0.022,0.0676875,0.0375,1
53795,0.0488125,0.107,0.072875,1
53796,0.0970625,0.1009375,0.078,1
53797,0.1419375,0.091625,0.0894375,1
53798,0.171125,0.1144375,0.085875,1
53799,0.160875,0.098625,0.0133125,1
53800,0.138875,0.0931875,-0.023875,1
53801,0.1164375,0.0800625,-0.0173125,1
53802,0.083375,0.0649375,0.0534375,1
53803,0.0576875,0.06368750000000001,0.0964375,1
53804,0.04775,0.0320625,0.0716875,1
53805,0.002875,-0.053875,0.0184375,1
53806,-0.0303125,-0.0836875,-0.004,1
53807,-0.0425,-0.0675,0.00075,1
53808,-0.05825,-0.07200000000000001,0.0548125,1
53809,-0.084625,-0.0705625,0.0715625,1
53810,-0.1085625,-0.1273125,0.0381875,1
53811,-0.07856250000000001,-0.122875,0.035250000000000004,1
53812,-0.057,-0.109125,0.03375,1
53813,-0.06675,-0.1404375,0.0184375,1
53814,-0.0385625,-0.1370625,0.0244375,1
53815,-0.0366875,-0.12925,0.028625,1
53816,-0.0459375,-0.1419375,0.040125,1
53817,-0.0281875,-0.1265,0.0490625,1
53818,-0.023125,-0.1618125,0.0465625,1
53819,0.0239375,-0.1279375,0.0715625,1
53820,0.066,-0.07893750000000001,0.0761875,1
53821,0.10237500000000001,-0.081,0.049625,1
53822,0.1371875,-0.0276875,0.0734375,1
53823,0.120375,0.0075625,0.09025,1
53824,0.10350000000000001,0.01425,0.1015625,1
53825,0.07993750000000001,0.0105,0.0905625,1
53826,0.0911875,-0.005,0.08712500000000001,1
53827,0.1236875,0.0135,0.0903125,1
53828,0.13575,0.031875,0.0824375,1
53829,0.1358125,0.0113125,0.07825,1
53830,0.1348125,0.019,0.120625,1
53831,0.1095,-0.0023125,0.134,1
53832,0.0548125,-0.0191875,0.1034375,1
53833,0.030625,-0.003875,0.0681875,1
53834,0.029687500000000002,-0.0461875,0.032375,1
53835,0.0623125,-0.0325625,0.037875,1
53836,0.092875,-0.0025625,0.0281875,1
53837,0.1080625,-0.0189375,0.023625,1
53838,0.07906250000000001,-0.003,0.0163125,1
53839,0.0505625,0.029375000000000002,0.0364375,1
53840,0.036625,0.0541875,0.07943750000000001,1
53841,0.037125,0.064875,0.095,1
53842,-0.00125,0.0203125,0.0883125,1
53843,0.0026875000000000002,-0.01875,0.06368750000000001,1
53844,0.0345,0.0209375,0.051562500000000004,1
53845,0.0523125,0.017375,0.0461875,1
53846,0.081125,0.046625,0.045625,1
53847,0.065,0.0393125,0.0541875,1
53848,0.051250000000000004,0.013625,0.0339375,1
53849,0.057125,0.03675,0.0345625,1
53850,0.04275,0.006,0.0100625,1
53851,0.0465,0.034625,-0.0015625,1
53852,0.079625,0.1026875,0.0223125,1
53853,0.0745625,0.0804375,0.0335625,1
53854,0.0664375,0.07025,0.043750000000000004,1
53855,0.023375,0.0674375,0.033,1
53856,0.009875,0.051437500000000004,0.0541875,1
53857,-0.0198125,0.0390625,0.0583125,1
53858,-0.0136875,0.0056875,0.019375,1
53859,-0.004375,-0.0134375,-0.0206875,1
53860,0.003,-0.0191875,-0.0188125,1
53861,-0.00675,-0.007875,-0.0020625,1
53862,-0.0503125,0.00725,0.0126875,1
53863,-0.07843750000000001,-0.0026875000000000002,0.041125,1
53864,-0.135625,-0.055375,0.0373125,1
53865,-0.136625,-0.0551875,0.0251875,1
53866,-0.113875,-0.0741875,0.0405625,1
53867,-0.07943750000000001,-0.0618125,0.06318750000000001,1
53868,-0.05625,-0.058812500000000004,0.083625,1
53869,-0.074625,-0.09375,0.0993125,1
53870,-0.09543750000000001,-0.092125,0.116375,1
53871,-0.121625,-0.12375,0.1309375,1
53872,-0.137875,-0.1326875,0.13125,1
53873,-0.1043125,-0.0970625,0.1426875,1
53874,-0.079625,-0.13318750000000001,0.1350625,1
53875,-0.051500000000000004,-0.1410625,0.1348125,1
53876,-0.0465,-0.1635625,0.09925,1
53877,-0.0483125,-0.18181250000000002,0.068375,1
53878,-0.011875,-0.13568750000000002,0.084625,1
53879,0.0159375,-0.0918125,0.10943750000000001,1
53880,0.01825,-0.0983125,0.1169375,1
53881,0.0020625,-0.1073125,0.09775,1
53882,0.012937500000000001,-0.124625,0.0776875,1
53883,0.0405,-0.136375,0.067375,1
53884,0.0443125,-0.139125,0.0340625,1
53885,0.059375000000000004,-0.1355625,0.0323125,1
53886,0.0579375,-0.1374375,0.051812500000000004,1
53887,0.0548125,-0.1430625,0.06475,1
53888,0.051750000000000004,-0.1506875,0.064625,1
53889,0.0656875,-0.11962500000000001,0.077,1
53890,0.0655,-0.129875,0.0696875,1
53891,0.0725,-0.11168750000000001,0.0365,1
53892,0.07881250000000001,-0.0821875,0.0065625,1
53893,0.1090625,-0.0663125,0.0341875,1
53894,0.1246875,-0.009625,0.063625,1
53895,0.107875,-0.016875,0.051750000000000004,1
53896,0.0695625,-0.0738125,0.0078125,1
53897,0.054875,-0.07831250000000001,-0.0445625,1
53898,0.0485,-0.0620625,-0.07137500000000001,1
53899,0.0669375,-0.06293750000000001,-0.0555625,1
53900,0.085125,-0.0535625,-0.02075,1
53901,0.06256250000000001,-0.0910625,-0.004625,1
53902,0.054375,-0.0695625,0.029812500000000002,1
53903,0.0676875,-0.0305625,0.0274375,1
53904,0.0656875,-0.061875,0.014812500000000001,1
53905,0.059375000000000004,-0.0770625,0.025125,1
53906,0.0465625,-0.0645625,0.031125,1
53907,0.0020625,-0.07075000000000001,-0.01625,1
53908,0.0043125,-0.0139375,-0.0243125,1
53909,0.0038125,0.0243125,-0.012,1
53910,0.007,0.03725,0.0290625,1
53911,0.006500000000000001,0.018000000000000002,0.057875,1
53912,-0.0183125,-0.02475,0.0613125,1
53913,-0.0304375,-0.0105625,0.0565625,1
53914,-0.07125000000000001,-0.0429375,0.043375000000000004,1
53915,-0.1161875,-0.0729375,0.0301875,1
53916,-0.1525,-0.1090625,-0.0001875,1
53917,-0.15575,-0.162875,-0.0194375,1
53918,-0.13393750000000001,-0.1914375,-0.029312500000000002,1
53919,-0.111625,-0.1733125,-0.021937500000000002,1
53920,-0.1571875,-0.18725,-0.0189375,1
53921,-0.1869375,-0.2103125,-0.045875,1
53922,-0.1694375,-0.1804375,-0.0260625,1
53923,-0.16075,-0.2001875,-0.0445,1
53924,-0.114875,-0.21106250000000001,-0.0265625,1
53925,-0.077625,-0.192375,-0.005,1
53926,-0.066625,-0.178625,-0.0086875,1
53927,-0.0613125,-0.168,0.003625,1
53928,-0.045625,-0.12575,0.069125,1
53929,-0.02525,-0.0901875,0.05025,1
